Season,TeamID,GamesPlayed,Win%,MoV,FGM,FGA,FG%,3PTM,3PTA,3PT%,FTM,FTA,FT%,OR,DR,AST,TO,STL,BLK,PF
2013,1176,30,0.7,17.80952380952381,697,1449,0.4810213940648723,245,644,0.3804347826086957,324,439,0.7380410022779044,6.2,18.766666666666666,491,333,270,133,525
2013,1189,30,0.6333333333333333,8.789473684210526,728,1688,0.4312796208530806,223,648,0.3441358024691358,362,507,0.7140039447731755,8.966666666666667,24.8,392,344,188,104,517
2013,1197,29,0.20689655172413793,6.5,655,1707,0.38371411833626246,158,521,0.30326295585412666,351,559,0.627906976744186,12.517241379310345,21.96551724137931,301,462,232,97,573
2013,1220,31,0.1935483870967742,6.5,627,1656,0.3786231884057971,137,478,0.28661087866108786,408,651,0.6267281105990783,12.806451612903226,21.387096774193548,300,448,199,107,523
2013,1236,31,0.45161290322580644,8.214285714285714,718,1662,0.43200962695547535,209,590,0.35423728813559324,403,639,0.6306729264475743,10.64516129032258,22.64516129032258,386,417,225,80,557
2013,1245,32,0.59375,11.631578947368421,760,1751,0.4340376927470017,220,607,0.3624382207578254,535,752,0.711436170212766,11.71875,23.125,373,410,225,85,633
2013,1249,31,0.0967741935483871,3.0,710,1741,0.40781160252728316,57,188,0.30319148936170215,385,548,0.7025547445255474,11.580645161290322,25.129032258064516,353,564,133,128,508
2013,1291,32,0.5625,8.944444444444445,778,1813,0.429123000551572,274,811,0.33785450061652283,403,578,0.6972318339100346,9.96875,19.3125,389,398,269,67,623
2013,1318,32,0.625,6.35,753,1688,0.44609004739336494,226,606,0.37293729372937295,498,660,0.7545454545454545,10.0,20.09375,446,412,256,82,489
2013,1346,31,0.4838709677419355,7.8,789,1844,0.42787418655097614,137,409,0.33496332518337407,510,758,0.6728232189973615,15.935483870967742,26.193548387096776,389,432,128,115,609
2013,1358,31,0.45161290322580644,10.714285714285714,642,1709,0.3756582796957285,196,608,0.3223684210526316,427,645,0.662015503875969,12.935483870967742,23.419354838709676,395,410,187,67,671
2013,1361,30,0.6666666666666666,14.1,728,1685,0.4320474777448071,177,546,0.3241758241758242,415,607,0.6836902800658978,10.8,25.866666666666667,361,358,197,131,456
2013,1363,28,0.2857142857142857,8.125,591,1606,0.3679950186799502,137,474,0.2890295358649789,389,589,0.6604414261460102,13.035714285714286,23.178571428571427,293,386,167,87,497
2013,1381,29,0.3103448275862069,8.777777777777779,657,1648,0.39866504854368934,151,469,0.32196162046908317,438,606,0.7227722772277227,12.0,25.06896551724138,347,444,141,145,683
2013,1387,33,0.8181818181818182,14.925925925925926,763,1705,0.4475073313782991,203,585,0.347008547008547,538,762,0.7060367454068242,9.030303030303031,23.818181818181817,425,379,247,104,573
2013,1414,33,0.5454545454545454,9.5,801,1900,0.42157894736842105,220,670,0.3283582089552239,384,570,0.6736842105263158,11.363636363636363,26.181818181818183,491,410,160,132,582
2013,1464,29,0.4827586206896552,8.928571428571429,693,1634,0.4241126070991432,193,560,0.34464285714285714,409,598,0.6839464882943144,9.413793103448276,24.586206896551722,383,340,184,154,514
2013,1119,30,0.5,14.6,732,1649,0.44390539721043054,242,653,0.37059724349157736,449,609,0.7372742200328407,10.5,25.433333333333334,423,422,149,93,582
2013,1174,33,0.5757575757575758,7.473684210526316,776,1833,0.42334969994544464,144,466,0.3090128755364807,580,769,0.7542262678803641,11.545454545454545,26.09090909090909,319,418,178,151,556
2013,1399,27,0.37037037037037035,8.5,584,1410,0.41418439716312055,155,503,0.3081510934393638,379,538,0.7044609665427509,11.925925925925926,20.88888888888889,298,430,157,90,572
2013,1463,29,0.41379310344827586,8.25,617,1500,0.41133333333333333,161,485,0.3319587628865979,468,643,0.7278382581648523,11.89655172413793,21.82758620689655,348,414,179,84,549
2013,1168,30,0.4,13.0,777,1679,0.46277546158427635,247,655,0.37709923664122136,457,596,0.7667785234899329,8.133333333333333,20.7,431,379,233,48,567
2013,1193,34,0.5588235294117647,10.894736842105264,752,1783,0.4217610768367919,190,605,0.3140495867768595,357,522,0.6839080459770115,11.147058823529411,22.176470588235293,425,460,241,132,666
2013,1206,32,0.5625,9.555555555555555,771,1764,0.4370748299319728,167,479,0.348643006263048,427,596,0.7164429530201343,11.53125,22.78125,392,424,235,94,658
2013,1325,33,0.7272727272727273,16.25,867,1856,0.4671336206896552,262,753,0.34794156706507307,411,590,0.6966101694915254,8.909090909090908,22.21212121212121,585,416,301,118,646
2013,1333,32,0.4375,12.571428571428571,829,1855,0.44690026954177897,186,511,0.3639921722113503,460,687,0.6695778748180495,12.375,24.65625,457,432,202,147,509
2013,1337,29,0.3793103448275862,7.181818181818182,652,1505,0.43322259136212626,160,449,0.35634743875278396,359,512,0.701171875,10.344827586206897,24.0,349,429,165,64,496
2013,1362,29,0.4482758620689655,10.461538461538462,699,1553,0.45009658725048296,238,593,0.40134907251264756,359,537,0.6685288640595903,7.862068965517241,23.689655172413794,355,349,155,60,510
2013,1421,29,0.4482758620689655,9.846153846153847,731,1642,0.4451887941534714,135,414,0.32608695652173914,453,626,0.7236421725239617,11.448275862068966,23.689655172413794,397,416,237,146,475
2013,1459,31,0.3870967741935484,13.166666666666666,632,1628,0.3882063882063882,174,567,0.30687830687830686,333,455,0.7318681318681318,8.806451612903226,22.193548387096776,350,398,224,69,536
2013,1110,30,0.3333333333333333,9.2,616,1491,0.4131455399061033,177,489,0.3619631901840491,326,460,0.7086956521739131,9.0,23.433333333333334,348,364,101,75,431
2013,1126,32,0.375,9.583333333333334,738,1803,0.40931780366056575,179,577,0.31022530329289427,441,703,0.6273115220483642,11.875,21.71875,393,395,221,114,652
2013,1171,27,0.2962962962962963,9.375,571,1420,0.40211267605633805,151,454,0.33259911894273125,346,474,0.729957805907173,9.62962962962963,21.22222222222222,279,356,181,67,522
2013,1411,31,0.5483870967741935,19.294117647058822,776,1763,0.4401588201928531,277,778,0.3560411311053985,350,550,0.6363636363636364,11.0,24.516129032258064,437,367,159,142,508
2013,1433,34,0.7647058823529411,18.76923076923077,952,2120,0.4490566037735849,270,768,0.3515625,455,649,0.7010785824345146,13.882352941176471,20.941176470588236,500,402,402,107,677
2013,1132,30,0.36666666666666664,12.454545454545455,710,1682,0.4221165279429251,147,480,0.30625,312,434,0.7188940092165899,10.6,23.2,364,389,219,127,489
2013,1170,27,0.4444444444444444,5.916666666666667,583,1434,0.40655509065550904,147,446,0.3295964125560538,390,534,0.7303370786516854,10.407407407407407,22.925925925925927,324,303,137,64,427
2013,1184,31,0.7096774193548387,12.772727272727273,773,1678,0.4606674612634088,258,751,0.34354194407456723,455,577,0.7885615251299827,8.935483870967742,18.29032258064516,459,357,253,64,604
2013,1222,30,0.6,12.555555555555555,813,1752,0.464041095890411,183,498,0.3674698795180723,506,700,0.7228571428571429,11.533333333333333,26.366666666666667,442,395,193,117,546
2013,1275,30,0.26666666666666666,11.625,662,1546,0.4282018111254851,166,512,0.32421875,380,557,0.6822262118491921,8.966666666666667,20.2,360,430,248,72,541
2013,1106,31,0.2903225806451613,7.222222222222222,705,1744,0.40424311926605505,163,532,0.30639097744360905,333,561,0.5935828877005348,12.387096774193548,23.161290322580644,356,462,191,100,581
2013,1154,28,0.21428571428571427,8.0,623,1393,0.4472361809045226,161,449,0.3585746102449889,370,527,0.7020872865275142,9.357142857142858,20.75,405,436,189,55,435
2013,1252,29,0.3793103448275862,10.363636363636363,691,1640,0.42134146341463413,150,476,0.31512605042016806,474,731,0.6484268125854993,13.379310344827585,24.75862068965517,333,485,202,52,641
2013,1310,32,0.59375,9.842105263157896,814,1917,0.42462180490349505,233,712,0.32724719101123595,505,734,0.6880108991825613,12.375,23.0625,417,368,258,88,638
2013,1449,33,0.5454545454545454,8.666666666666666,813,1864,0.4361587982832618,173,506,0.34189723320158105,431,636,0.6776729559748428,13.030303030303031,23.424242424242426,387,439,170,136,566
2013,1162,26,0.38461538461538464,13.5,546,1325,0.4120754716981132,169,478,0.35355648535564854,336,447,0.7516778523489933,9.23076923076923,21.76923076923077,302,282,155,66,501
2013,1164,31,0.22580645161290322,9.0,655,1811,0.36167863059083377,232,743,0.3122476446837147,395,565,0.6991150442477876,11.483870967741936,21.35483870967742,310,454,239,54,551
2013,1175,31,0.41935483870967744,8.23076923076923,645,1593,0.4048964218455744,167,564,0.29609929078014185,371,531,0.6986817325800376,10.774193548387096,20.419354838709676,291,431,203,168,483
2013,1190,31,0.2903225806451613,6.222222222222222,674,1689,0.399052693901717,197,610,0.32295081967213113,355,534,0.6647940074906367,9.580645161290322,20.838709677419356,303,412,193,69,505
2013,1238,29,0.3793103448275862,11.727272727272727,647,1659,0.3899939722724533,181,580,0.3120689655172414,445,637,0.6985871271585558,10.068965517241379,22.0,275,369,241,65,568
2013,1284,31,0.3225806451612903,10.0,715,1800,0.3972222222222222,169,545,0.3100917431192661,410,581,0.7056798623063684,11.290322580645162,21.35483870967742,377,460,273,46,631
2013,1287,31,0.41935483870967744,7.923076923076923,759,1771,0.42857142857142855,180,577,0.3119584055459272,483,691,0.6989869753979739,14.129032258064516,21.93548387096774,433,544,256,81,774
2013,1293,29,0.6551724137931034,9.631578947368421,716,1590,0.45031446540880504,233,664,0.3509036144578313,428,620,0.6903225806451613,11.0,24.0,365,405,187,97,508
2013,1354,28,0.14285714285714285,2.25,616,1610,0.3826086956521739,126,458,0.27510917030567683,283,440,0.6431818181818182,13.642857142857142,22.142857142857142,330,425,168,109,487
2013,1456,29,0.41379310344827586,10.5,687,1480,0.46418918918918917,212,570,0.3719298245614035,396,557,0.7109515260323159,8.655172413793103,24.344827586206897,409,377,146,85,454
2013,1254,33,0.6060606060606061,11.95,894,1849,0.48350459707950244,243,631,0.38510301109350237,591,857,0.6896149358226371,11.787878787878787,23.606060606060606,504,475,225,116,585
2013,1306,28,0.2857142857142857,9.875,574,1502,0.3821571238348868,172,564,0.3049645390070922,334,521,0.6410748560460653,10.321428571428571,23.892857142857142,286,336,161,77,480
2013,1417,34,0.7352941176470589,11.24,941,2068,0.45502901353965186,167,492,0.3394308943089431,492,681,0.7224669603524229,10.823529411764707,25.470588235294116,549,376,278,125,507
2013,1105,29,0.3103448275862069,10.0,636,1613,0.39429634221946686,140,484,0.2892561983471074,374,596,0.62751677852349,11.862068965517242,23.448275862068964,330,411,159,97,506
2013,1107,34,0.7058823529411765,10.375,742,1696,0.4375,204,560,0.36428571428571427,502,684,0.7339181286549707,9.852941176470589,23.735294117647058,380,455,185,69,545
2013,1263,29,0.3448275862068966,6.3,694,1626,0.4268142681426814,149,510,0.29215686274509806,354,542,0.6531365313653137,10.89655172413793,26.06896551724138,357,434,193,114,539
2013,1276,32,0.78125,16.76,885,1842,0.4804560260586319,235,626,0.3753993610223642,375,528,0.7102272727272727,10.59375,24.3125,452,295,193,91,418
2013,1396,32,0.71875,9.391304347826088,806,1875,0.4298666666666667,233,698,0.333810888252149,483,666,0.7252252252252253,11.34375,23.09375,476,351,257,118,525
2013,1269,32,0.65625,7.428571428571429,816,1872,0.4358974358974359,229,673,0.34026745913818723,489,683,0.7159590043923866,11.625,25.34375,466,457,236,167,617
2013,1311,30,0.3,9.333333333333334,713,1627,0.4382298709280885,159,521,0.30518234165067176,435,651,0.6682027649769585,10.433333333333334,21.2,377,414,190,66,563
2013,1336,31,0.3225806451612903,8.6,661,1672,0.3953349282296651,156,527,0.29601518026565465,432,621,0.6956521739130435,11.0,23.903225806451612,305,381,164,100,679
2013,1372,27,0.8518518518518519,14.08695652173913,632,1353,0.467110125646711,107,324,0.33024691358024694,334,555,0.6018018018018018,10.851851851851851,24.666666666666668,404,344,192,102,435
2013,1419,27,0.14814814814814814,8.25,602,1409,0.42725337118523776,161,462,0.3484848484848485,256,444,0.5765765765765766,9.074074074074074,20.48148148148148,367,439,194,36,498
2013,1142,29,0.5517241379310345,10.5625,649,1528,0.424738219895288,208,554,0.37545126353790614,376,515,0.7300970873786408,10.241379310344827,20.82758620689655,398,279,170,48,517
2013,1229,33,0.5454545454545454,17.444444444444443,871,1914,0.455067920585162,242,697,0.3472022955523673,476,658,0.723404255319149,10.363636363636363,24.757575757575758,490,431,239,144,599
2013,1398,30,0.5333333333333333,10.6875,713,1639,0.43502135448444174,186,545,0.3412844036697248,505,678,0.7448377581120944,11.733333333333333,23.566666666666666,383,454,212,130,580
2013,1248,33,0.5454545454545454,11.11111111111111,808,1786,0.45240761478163494,267,696,0.38362068965517243,380,504,0.753968253968254,7.909090909090909,21.818181818181817,470,407,221,104,513
2013,1288,32,0.53125,11.352941176470589,806,1807,0.4460431654676259,133,456,0.2916666666666667,417,708,0.5889830508474576,13.90625,23.25,410,487,206,170,568
2013,1152,28,0.25,12.428571428571429,637,1644,0.38746958637469586,189,584,0.3236301369863014,292,396,0.7373737373737373,11.321428571428571,21.607142857142858,328,417,261,78,584
2013,1256,31,0.8064516129032258,13.16,764,1884,0.40552016985138006,231,709,0.32581100141043723,470,674,0.6973293768545994,13.193548387096774,24.387096774193548,406,381,274,157,578
2013,1282,31,0.22580645161290322,7.142857142857143,668,1609,0.4151646985705407,190,568,0.3345070422535211,325,488,0.6659836065573771,9.516129032258064,20.677419354838708,295,464,185,92,580
2013,1431,32,0.5625,11.777777777777779,706,1571,0.44939528962444303,177,504,0.35119047619047616,453,669,0.6771300448430493,8.5625,22.8125,428,396,171,118,548
2013,1368,29,0.3793103448275862,8.363636363636363,628,1566,0.40102171136653897,172,484,0.35537190082644626,375,564,0.6648936170212766,9.448275862068966,23.103448275862068,265,376,133,85,566
2013,1391,30,0.4666666666666667,10.785714285714286,739,1618,0.45673671199011123,223,640,0.3484375,398,563,0.7069271758436945,10.033333333333333,24.733333333333334,483,477,161,71,500
2013,1322,27,0.7037037037037037,12.052631578947368,741,1660,0.4463855421686747,155,493,0.3144016227180527,468,678,0.6902654867256637,13.666666666666666,24.48148148148148,395,378,252,122,537
2013,1290,28,0.17857142857142858,12.4,593,1604,0.3697007481296758,169,557,0.30341113105924594,410,633,0.6477093206951027,12.392857142857142,21.464285714285715,271,427,198,71,564
2013,1441,31,0.3870967741935484,7.5,763,1805,0.4227146814404432,193,567,0.3403880070546737,396,558,0.7096774193548387,12.612903225806452,21.516129032258064,346,390,227,90,614
2013,1357,29,0.3103448275862069,5.666666666666667,729,1656,0.44021739130434784,193,549,0.35154826958105645,385,533,0.7223264540337712,11.482758620689655,23.0,388,441,182,104,534
2013,1415,28,0.14285714285714285,6.5,591,1448,0.40814917127071826,129,450,0.2866666666666667,273,471,0.5796178343949044,10.357142857142858,23.464285714285715,332,405,172,78,444
2013,1205,30,0.6,9.277777777777779,681,1633,0.41702388242498467,169,513,0.32943469785575047,406,568,0.7147887323943662,12.266666666666667,22.466666666666665,363,399,217,75,514
2013,1366,31,0.5483870967741935,7.470588235294118,624,1527,0.4086444007858546,117,406,0.2881773399014778,333,547,0.6087751371115173,11.32258064516129,22.096774193548388,299,543,278,122,582
2013,1271,28,0.07142857142857142,3.5,538,1507,0.35700066357000665,122,451,0.270509977827051,337,533,0.6322701688555347,13.214285714285714,20.5,261,429,187,72,462
2013,1253,30,0.5666666666666667,9.352941176470589,735,1653,0.44464609800362975,204,599,0.34056761268781305,394,600,0.6566666666666666,11.166666666666666,23.2,365,424,187,107,513
2013,1115,30,0.5333333333333333,11.4375,683,1707,0.4001171646162859,159,526,0.30228136882129275,355,563,0.6305506216696269,11.7,22.633333333333333,382,433,297,99,533
2013,1299,34,0.5294117647058824,10.722222222222221,699,1765,0.3960339943342776,197,653,0.3016845329249617,500,762,0.6561679790026247,10.647058823529411,24.441176470588236,371,512,232,154,660
2013,1430,28,0.35714285714285715,8.7,669,1502,0.44540612516644473,153,477,0.32075471698113206,327,458,0.7139737991266376,8.25,23.892857142857142,389,348,166,78,418
2013,1413,31,0.45161290322580644,9.285714285714286,781,1651,0.4730466384009691,257,634,0.40536277602523657,391,544,0.71875,8.129032258064516,25.0,458,434,144,87,533
2013,1255,31,0.1935483870967742,8.833333333333334,775,1772,0.4373589164785553,160,499,0.32064128256513025,386,541,0.7134935304990758,10.0,22.387096774193548,423,508,203,86,557
2013,1294,29,0.3793103448275862,11.909090909090908,711,1573,0.45200254291163383,192,518,0.37065637065637064,353,522,0.6762452107279694,10.310344827586206,22.689655172413794,353,385,199,66,514
2013,1355,31,0.7096774193548387,12.5,785,1695,0.4631268436578171,243,616,0.3944805194805195,439,568,0.772887323943662,9.161290322580646,24.774193548387096,431,327,158,68,444
2013,1244,30,0.1,5.666666666666667,644,1609,0.4002486016159105,152,502,0.30278884462151395,391,601,0.6505823627287853,10.933333333333334,19.5,312,414,211,50,603
2013,1295,31,0.7096774193548387,18.681818181818183,751,1618,0.4641532756489493,213,593,0.3591905564924115,330,464,0.7112068965517241,9.0,25.06451612903226,384,341,174,129,490
2013,1316,31,0.3870967741935484,13.75,734,1687,0.4350918790752816,241,705,0.34184397163120567,333,501,0.6646706586826348,10.387096774193548,21.967741935483872,422,454,182,110,546
2013,1312,25,0.48,8.5,571,1415,0.40353356890459363,153,427,0.3583138173302108,394,584,0.6746575342465754,12.6,25.48,295,378,208,111,512
2013,1146,28,0.39285714285714285,5.818181818181818,772,1813,0.4258135686707115,192,562,0.3416370106761566,343,537,0.638733705772812,13.678571428571429,24.464285714285715,370,412,208,111,587
2013,1195,32,0.6875,12.636363636363637,839,1840,0.4559782608695652,212,641,0.33073322932917315,425,634,0.6703470031545742,11.6875,24.75,439,469,282,121,563
2013,1167,26,0.38461538461538464,9.2,588,1440,0.4083333333333333,171,507,0.33727810650887574,352,510,0.6901960784313725,10.807692307692308,21.884615384615383,301,365,176,44,550
2013,1300,28,0.6785714285714286,11.31578947368421,593,1346,0.44056463595839523,142,422,0.33649289099526064,451,612,0.7369281045751634,9.0,23.214285714285715,353,412,184,81,497
2013,1342,29,0.1724137931034483,6.4,628,1460,0.4301369863013699,173,501,0.34530938123752497,293,386,0.7590673575129534,6.758620689655173,20.310344827586206,328,379,128,47,454
2013,1367,31,0.45161290322580644,15.714285714285714,778,1765,0.44079320113314446,193,562,0.34341637010676157,391,605,0.6462809917355372,12.516129032258064,23.548387096774192,470,414,209,120,529
2013,1223,28,0.39285714285714285,8.090909090909092,603,1525,0.3954098360655738,126,403,0.31265508684863524,374,557,0.6714542190305206,11.392857142857142,23.285714285714285,291,484,179,73,558
2013,1315,30,0.4666666666666667,8.785714285714286,694,1663,0.4173180998196031,179,538,0.33271375464684017,428,605,0.7074380165289256,10.533333333333333,23.366666666666667,337,380,224,104,506
2013,1188,25,0.28,7.857142857142857,555,1320,0.42045454545454547,148,407,0.36363636363636365,283,433,0.6535796766743649,9.68,21.68,311,357,132,52,454
2013,1136,30,0.6333333333333333,12.263157894736842,787,1641,0.47958561852528947,209,591,0.3536379018612521,440,610,0.7213114754098361,9.933333333333334,24.266666666666666,455,386,153,35,495
2013,1370,29,0.2413793103448276,16.0,713,1699,0.41965862271924664,174,540,0.32222222222222224,308,490,0.6285714285714286,13.689655172413794,26.310344827586206,405,524,216,88,576
2013,1377,28,0.2857142857142857,14.5,661,1491,0.443326626425218,193,520,0.37115384615384617,433,557,0.77737881508079,7.678571428571429,23.035714285714285,335,335,167,71,412
2013,1303,29,0.3448275862068966,7.7,770,1667,0.46190761847630474,178,488,0.36475409836065575,337,482,0.6991701244813278,8.206896551724139,21.551724137931036,387,415,187,76,494
2013,1297,27,0.4074074074074074,10.363636363636363,553,1363,0.4057226705796038,204,617,0.33063209076175043,272,387,0.7028423772609819,8.148148148148149,20.51851851851852,340,308,165,52,427
2014,1104,31,0.3870967741935484,13.0,704,1606,0.4383561643835616,178,535,0.33271028037383177,482,706,0.6827195467422096,9.903225806451612,22.580645161290324,334,367,209,131,594
2014,1272,31,0.7096774193548387,14.409090909090908,869,1830,0.4748633879781421,167,498,0.3353413654618474,477,731,0.652530779753762,12.67741935483871,24.70967741935484,527,415,268,148,559
2014,1266,32,0.53125,14.647058823529411,800,1800,0.4444444444444444,154,480,0.32083333333333336,556,806,0.6898263027295285,11.84375,24.625,474,383,202,100,631
2014,1296,31,0.45161290322580644,7.928571428571429,604,1570,0.38471337579617837,131,475,0.27578947368421053,542,794,0.6826196473551638,12.838709677419354,23.677419354838708,252,460,202,103,632
2014,1400,33,0.696969696969697,11.347826086956522,851,1975,0.43088607594936706,169,521,0.32437619961612285,575,866,0.663972286374134,15.06060606060606,26.696969696969695,421,408,190,198,629
2014,1458,33,0.7878787878787878,13.307692307692308,799,1745,0.45787965616045845,256,686,0.37317784256559766,573,770,0.7441558441558441,8.787878787878787,24.393939393939394,400,266,165,116,493
2014,1161,30,0.4666666666666667,13.071428571428571,701,1686,0.41577698695136417,155,491,0.31568228105906315,582,803,0.7247820672478207,12.766666666666667,24.2,362,277,147,96,554
2014,1186,29,0.4482758620689655,12.923076923076923,746,1663,0.4485868911605532,235,631,0.3724247226624406,466,672,0.6934523809523809,10.551724137931034,25.620689655172413,375,356,128,122,579
2014,1194,30,0.26666666666666666,10.375,688,1642,0.4190012180267966,189,578,0.32698961937716264,388,595,0.6521008403361345,11.933333333333334,23.666666666666668,340,383,141,137,558
2014,1166,33,0.7878787878787878,17.53846153846154,907,1818,0.4988998899889989,342,812,0.4211822660098522,469,624,0.7516025641025641,8.454545454545455,25.90909090909091,585,328,135,46,582
2014,1202,27,0.25925925925925924,9.714285714285714,596,1361,0.43791329904481996,137,423,0.32387706855791965,378,553,0.6835443037974683,8.407407407407407,21.88888888888889,245,368,124,80,448
2014,1237,29,0.10344827586206896,7.333333333333333,668,1566,0.42656449553001274,121,398,0.30402010050251255,375,510,0.7352941176470589,7.551724137931035,21.724137931034484,284,330,141,81,466
2014,1323,32,0.46875,11.8,839,1842,0.4554831704668838,228,637,0.3579277864992151,397,553,0.7179023508137432,10.75,23.03125,484,331,187,97,518
2014,1125,32,0.71875,11.695652173913043,863,1723,0.5008705745792222,281,713,0.394109396914446,537,732,0.7336065573770492,8.15625,22.28125,490,414,212,75,675
2014,1156,30,0.6333333333333333,12.368421052631579,740,1605,0.46105919003115264,222,545,0.4073394495412844,460,615,0.7479674796747967,10.4,23.233333333333334,408,381,175,102,602
2014,1183,28,0.32142857142857145,8.777777777777779,645,1484,0.43463611859838275,140,438,0.319634703196347,444,620,0.7161290322580646,10.178571428571429,22.321428571428573,333,380,154,125,546
2014,1314,32,0.71875,12.956521739130435,887,1916,0.4629436325678497,134,399,0.3358395989974937,534,854,0.6252927400468384,14.0625,25.6875,498,385,234,153,650
2014,1353,32,0.34375,8.818181818181818,782,1863,0.41975308641975306,188,571,0.329246935201401,479,681,0.7033773861967695,12.03125,22.875,395,402,185,140,657
2014,1390,33,0.6363636363636364,13.666666666666666,834,1796,0.4643652561247216,195,526,0.37072243346007605,563,801,0.7028714107365793,9.666666666666666,25.181818181818183,389,371,168,140,596
2014,1426,30,0.43333333333333335,6.384615384615385,747,1732,0.4312933025404157,237,688,0.3444767441860465,520,733,0.7094133697135061,11.433333333333334,24.7,358,402,142,109,602
2014,1462,33,0.6363636363636364,12.666666666666666,846,1795,0.4713091922005571,172,486,0.35390946502057613,519,754,0.6883289124668435,11.151515151515152,24.666666666666668,490,408,193,97,657
2014,1196,34,0.9411764705882353,13.8125,829,1794,0.4620958751393534,233,633,0.36808846761453395,514,778,0.6606683804627249,11.676470588235293,24.0,454,385,245,97,551
2014,1242,33,0.7272727272727273,14.916666666666666,904,1826,0.4950711938663746,184,533,0.3452157598499062,635,893,0.7110862262038073,11.787878787878787,26.333333333333332,499,435,193,187,696
2014,1422,29,0.3793103448275862,6.545454545454546,711,1662,0.427797833935018,149,444,0.3355855855855856,432,628,0.6878980891719745,10.310344827586206,25.17241379310345,323,404,165,64,636
2014,1304,31,0.6129032258064516,11.105263157894736,696,1630,0.4269938650306748,184,543,0.3388581952117864,501,697,0.7187948350071736,8.806451612903226,24.548387096774192,297,338,213,92,629
2014,1113,32,0.65625,16.428571428571427,809,1796,0.45044543429844097,260,673,0.3863298662704309,523,754,0.6936339522546419,8.4375,27.1875,454,367,165,181,617
2014,1116,32,0.65625,18.238095238095237,871,1962,0.4439347604485219,241,657,0.3668188736681887,585,807,0.724907063197026,11.71875,23.875,492,374,276,179,669
2014,1117,30,0.5666666666666667,13.764705882352942,747,1685,0.4433234421364985,267,692,0.38583815028901736,515,714,0.7212885154061625,9.366666666666667,25.1,401,376,201,85,543
2014,1120,30,0.4666666666666667,14.0,723,1656,0.4365942028985507,172,554,0.3104693140794224,526,730,0.7205479452054795,11.0,23.066666666666666,349,363,183,134,645
2014,1122,28,0.35714285714285715,6.7,731,1524,0.47965879265091865,141,421,0.334916864608076,507,752,0.6742021276595744,9.857142857142858,22.607142857142858,397,435,191,148,490
2014,1123,28,0.10714285714285714,3.3333333333333335,596,1471,0.4051665533650578,180,572,0.3146853146853147,428,626,0.6837060702875399,12.107142857142858,23.678571428571427,342,479,126,63,587
2014,1133,32,0.375,13.25,721,1720,0.4191860465116279,154,479,0.32150313152400833,440,628,0.7006369426751592,11.125,22.125,306,383,226,84,635
2014,1139,30,0.43333333333333335,12.846153846153847,717,1698,0.42226148409893993,171,544,0.31433823529411764,420,640,0.65625,11.0,23.466666666666665,328,302,178,78,513
2014,1140,33,0.6666666666666666,14.5,966,2063,0.46825012118274356,171,458,0.37336244541484714,676,982,0.6883910386965377,13.303030303030303,27.78787878787879,516,379,235,100,646
2014,1141,29,0.27586206896551724,6.625,683,1619,0.4218653489808524,230,728,0.3159340659340659,422,601,0.7021630615640599,10.310344827586206,19.82758620689655,329,318,199,33,535
2014,1148,29,0.3448275862068966,5.0,749,1726,0.4339513325608343,164,490,0.3346938775510204,370,511,0.7240704500978473,10.413793103448276,24.03448275862069,370,410,196,140,545
2014,1150,31,0.5483870967741935,9.058823529411764,788,1771,0.4449463579898362,186,523,0.35564053537284895,453,699,0.648068669527897,12.258064516129032,26.032258064516128,420,457,188,78,569
2014,1151,29,0.5172413793103449,9.733333333333333,697,1650,0.4224242424242424,183,562,0.32562277580071175,533,746,0.7144772117962467,12.724137931034482,23.551724137931036,321,384,184,140,550
2014,1157,30,0.6,8.61111111111111,740,1724,0.42923433874709976,172,537,0.3202979515828678,464,670,0.6925373134328359,12.7,26.133333333333333,298,423,186,84,598
2014,1158,31,0.41935483870967744,13.923076923076923,683,1659,0.4116937914406269,204,592,0.34459459459459457,378,571,0.6619964973730298,12.096774193548388,25.64516129032258,310,398,144,129,578
2014,1160,34,0.6764705882352942,11.130434782608695,799,1829,0.43685073810825586,177,553,0.32007233273056057,634,885,0.7163841807909604,11.588235294117647,25.941176470588236,392,449,205,115,564
2014,1165,27,0.037037037037037035,3.0,622,1530,0.4065359477124183,186,592,0.3141891891891892,288,432,0.6666666666666666,10.296296296296296,20.85185185185185,282,325,113,73,560
2014,1179,30,0.4666666666666667,9.928571428571429,681,1531,0.4448073154800784,232,584,0.3972602739726027,418,585,0.7145299145299145,8.433333333333334,23.833333333333332,370,365,158,64,555
2014,1187,29,0.4482758620689655,9.153846153846153,668,1541,0.4334847501622323,251,672,0.37351190476190477,466,643,0.7247278382581649,9.827586206896552,22.482758620689655,372,349,177,83,521
2014,1191,31,0.3870967741935484,10.166666666666666,715,1567,0.4562858966177409,132,374,0.35294117647058826,550,770,0.7142857142857143,8.35483870967742,23.64516129032258,439,398,158,116,586
2014,1200,31,0.3225806451612903,11.5,764,1942,0.39340885684860966,220,719,0.30598052851182195,476,649,0.7334360554699538,14.451612903225806,22.70967741935484,379,353,207,126,616
2014,1207,31,0.5483870967741935,14.823529411764707,749,1630,0.45950920245398774,164,502,0.32669322709163345,515,719,0.7162726008344924,10.129032258064516,23.451612903225808,407,368,183,134,677
2014,1211,33,0.8181818181818182,15.296296296296296,879,1793,0.4902398215281651,227,586,0.3873720136518771,517,728,0.7101648351648352,9.636363636363637,26.242424242424242,478,371,221,129,597
